Unnamed: 0,Team,Player,Allstars,College,Play_Yrs,Games,Year,Pick,Player_ID,Season_ID,Conference,League_ID,Games_Played,Minutes,Points,O_Rebounds,D_Rebounds,Rebounds,Assists,Steals,Blocks,Turnovers,Personal_Fouls,FG_Attempted,FG_Made,FT_Attempted,FT_Made,Three_Attempted,Three_Made
7346.0,SAC,Patrick Ewing,True,Georgetown University,1.0,7.0,2008.0,43.0,ewingpa01,1996.0,East,NBA,1.0,99.0,,,,,,,,,,,,,,,
7346.0,SAC,Patrick Ewing,True,Georgetown University,1.0,7.0,2008.0,43.0,ewingpa01,1995.0,East,NBA,1.0,12.0,8.0,,,3.0,1.0,,,,,7.0,3.0,2.0,2.0,,
7346.0,SAC,Patrick Ewing,True,Georgetown University,1.0,7.0,2008.0,43.0,ewingpa01,1994.0,East,NBA,1.0,22.0,10.0,,,3.0,1.0,,,,,7.0,4.0,2.0,2.0,,
7346.0,SAC,Patrick Ewing,True,Georgetown University,1.0,7.0,2008.0,43.0,ewingpa01,1993.0,East,NBA,1.0,24.0,20.0,,,8.0,1.0,,,,,15.0,7.0,7.0,6.0,,
7346.0,SAC,Patrick Ewing,True,Georgetown University,1.0,7.0,2008.0,43.0,ewingpa01,1992.0,East,NBA,1.0,25.0,15.0,,,10.0,1.0,,,,,11.0,7.0,1.0,1.0,,0.0
7346.0,SAC,Patrick Ewing,True,Georgetown University,1.0,7.0,2008.0,43.0,ewingpa01,1991.0,East,NBA,1.0,17.0,10.0,,,4.0,0.0,,,,,7.0,4.0,5.0,2.0,,
7346.0,SAC,Patrick Ewing,True,Georgetown University,1.0,7.0,2008.0,43.0,ewingpa01,1990.0,East,NBA,1.0,30.0,18.0,,,10.0,0.0,,,,,10.0,8.0,2.0,2.0,,
7346.0,SAC,Patrick Ewing,True,Georgetown University,1.0,7.0,2008.0,43.0,ewingpa01,1989.0,East,NBA,1.0,27.0,12.0,,,10.0,1.0,,,,,9.0,5.0,2.0,2.0,,
7346.0,SAC,Patrick Ewing,True,Georgetown University,1.0,7.0,2008.0,43.0,ewingpa01,1988.0,East,NBA,1.0,17.0,4.0,,,6.0,2.0,,,,,8.0,2.0,4.0,0.0,,
7346.0,SAC,Patrick Ewing,True,Georgetown University,1.0,7.0,2008.0,43.0,ewingpa01,1987.0,East,NBA,1.0,16.0,9.0,,,6.0,0.0,,,,,8.0,4.0,1.0,1.0,,
7346.0,SAC,Patrick Ewing,True,Georgetown University,1.0,7.0,2008.0,43.0,ewingpa01,1985.0,East,NBA,1.0,99.0,,,,,,,,,,,,,,,
5663.0,IND,Wayman Tisdale,False,University of Oklahoma,12.0,840.0,1985.0,2.0,,,,,,,,,,,,,,,,,,,,,
5664.0,LAC,Benoit Benjamin,False,Creighton University,15.0,807.0,1985.0,3.0,,,,,,,,,,,,,,,,,,,,,
5665.0,SEA,Xavier McDaniel,True,Wichita State University,12.0,870.0,1985.0,4.0,mcdanxa01,1987.0,West,NBA,1.0,13.0,2.0,,,2.0,0.0,,,,,9.0,1.0,0.0,0.0,,
5666.0,ATL,Jon Koncak,False,Southern Methodist University,11.0,784.0,1985.0,5.0,,,,,,,,,,,,,,,,,,,,,
5667.0,SAC,Joe Kleine,False,University of Arkansas,15.0,965.0,1985.0,6.0,,,,,,,,,,,,,,,,,,,,,
5668.0,GSW,Chris Mullin,True,St. John's University,16.0,986.0,1985.0,7.0,mullich01,1991.0,West,NBA,1.0,24.0,13.0,,,1.0,3.0,,,,,7.0,6.0,0.0,0.0,,
5668.0,GSW,Chris Mullin,True,St. John's University,16.0,986.0,1985.0,7.0,mullich01,1990.0,West,NBA,1.0,24.0,13.0,,,2.0,2.0,,,,,8.0,4.0,4.0,4.0,,
5668.0,GSW,Chris Mullin,True,St. John's University,16.0,986.0,1985.0,7.0,mullich01,1989.0,West,NBA,1.0,16.0,3.0,,,3.0,1.0,,,,,5.0,1.0,2.0,1.0,,
5668.0,GSW,Chris Mullin,True,St. John's University,16.0,986.0,1985.0,7.0,mullich01,1988.0,West,NBA,1.0,14.0,4.0,,,2.0,2.0,,,,,4.0,1.0,2.0,2.0,,
5668.0,GSW,Chris Mullin,True,St. John's University,16.0,986.0,1985.0,7.0,mullich01,1992.0,West,NBA,1.0,99.0,,,,,,,,,,,,,,,0.0
5669.0,DAL,Detlef Schrempf,True,University of Washington,16.0,1136.0,1985.0,8.0,schrede01,1992.0,East,NBA,1.0,13.0,3.0,,,3.0,0.0,,,,,3.0,1.0,2.0,1.0,,0.0
5669.0,DAL,Detlef Schrempf,True,University of Washington,16.0,1136.0,1985.0,8.0,schrede01,1996.0,West,NBA,1.0,20.0,11.0,1.0,3.0,4.0,2.0,0.0,1.0,1.0,3.0,8.0,5.0,1.0,0.0,3.0,1.0
5669.0,DAL,Detlef Schrempf,True,University of Washington,16.0,1136.0,1985.0,8.0,schrede01,1994.0,West,NBA,1.0,18.0,9.0,,,4.0,5.0,,,,,11.0,4.0,0.0,0.0,,
5670.0,CLE,Charles Oakley,True,Virginia Union University,19.0,1282.0,1985.0,9.0,oaklech01,1993.0,East,NBA,1.0,11.0,2.0,,,3.0,3.0,,,,,3.0,1.0,0.0,0.0,,
5671.0,PHO,Ed Pinckney,False,Villanova University,12.0,793.0,1985.0,10.0,,,,,,,,,,,,,,,,,,,,,
5672.0,CHI,Keith Lee,False,University of Memphis,3.0,182.0,1985.0,11.0,,,,,,,,,,,,,,,,,,,,,
5673.0,WSB,Kenny Green,False,Wake Forest University,2.0,60.0,1985.0,12.0,,,,,,,,,,,,,,,,,,,,,
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,2000.0,West,NBA,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,1999.0,West,NBA,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,1997.0,West,NBA,1.0,17.0,4.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,1996.0,West,NBA,1.0,20.0,4.0,1.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,1995.0,West,NBA,1.0,20.0,11.0,,,9.0,2.0,,,,,6.0,2.0,8.0,7.0,,
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,1994.0,West,NBA,1.0,16.0,15.0,,,3.0,1.0,,,,,6.0,6.0,4.0,3.0,,
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,1993.0,West,NBA,1.0,21.0,6.0,,,7.0,2.0,,,,,9.0,3.0,0.0,0.0,,
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,1992.0,West,NBA,1.0,34.0,28.0,,,10.0,0.0,,,,,17.0,11.0,9.0,6.0,,0.0
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,1991.0,West,NBA,1.0,19.0,11.0,,,7.0,3.0,,,,,7.0,5.0,2.0,1.0,,
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,1990.0,West,NBA,1.0,31.0,16.0,,,11.0,4.0,,,,,11.0,6.0,6.0,4.0,,
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,1989.0,West,NBA,1.0,99.0,,,,,,,,,,,,,,,
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,1988.0,West,NBA,1.0,26.0,28.0,,,9.0,3.0,,,,,17.0,12.0,6.0,4.0,,
5674.0,UTA,Karl Malone,True,Louisiana Tech University,19.0,1476.0,1985.0,13.0,malonka01,1987.0,West,NBA,1.0,33.0,22.0,,,10.0,2.0,,,,,19.0,9.0,5.0,4.0,,
5675.0,SAS,Alfredrick Hughes,False,Loyola University of Chicago,1.0,68.0,1985.0,14.0,,,,,,,,,,,,,,,,,,,,,
5676.0,DEN,Blair Rasmussen,False,University of Oregon,8.0,532.0,1985.0,15.0,,,,,,,,,,,,,,,,,,,,,
5677.0,DAL,Bill Wennington,False,St. John's University,13.0,720.0,1985.0,16.0,,,,,,,,,,,,,,,,,,,,,
5678.0,DAL,Uwe Blab,False,Indiana University,5.0,235.0,1985.0,17.0,,,,,,,,,,,,,,,,,,,,,
5679.0,DET,Joe Dumars,True,McNeese State University,14.0,1018.0,1985.0,18.0,dumarjo01,1996.0,East,NBA,1.0,10.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0
5679.0,DET,Joe Dumars,True,McNeese State University,14.0,1018.0,1985.0,18.0,dumarjo01,1994.0,East,NBA,1.0,21.0,11.0,,,0.0,6.0,,,,,8.0,5.0,0.0,0.0,,
5679.0,DET,Joe Dumars,True,McNeese State University,14.0,1018.0,1985.0,18.0,dumarjo01,1992.0,East,NBA,1.0,17.0,5.0,,,2.0,4.0,,,,,8.0,2.0,0.0,0.0,,1.0
5679.0,DET,Joe Dumars,True,McNeese State University,14.0,1018.0,1985.0,18.0,dumarjo01,1991.0,East,NBA,1.0,17.0,4.0,,,1.0,3.0,,,,,7.0,2.0,0.0,0.0,,
5679.0,DET,Joe Dumars,True,McNeese State University,14.0,1018.0,1985.0,18.0,dumarjo01,1990.0,East,NBA,1.0,15.0,2.0,,,2.0,1.0,,,,,4.0,1.0,0.0,0.0,,
5679.0,DET,Joe Dumars,True,McNeese State University,14.0,1018.0,1985.0,18.0,dumarjo01,1989.0,East,NBA,1.0,18.0,9.0,,,1.0,5.0,,,,,4.0,3.0,2.0,1.0,,
5680.0,HOU,Steve Harris,False,University of Tulsa,5.0,207.0,1985.0,19.0,,,,,,,,,,,,,,,,,,,,,
5681.0,BOS,Sam Vincent,False,Michigan State University,7.0,396.0,1985.0,20.0,,,,,,,,,,,,,,,,,,,,,
5682.0,PHI,Terry Catledge,False,University of South Alabama,8.0,515.0,1985.0,21.0,,,,,,,,,,,,,,,,,,,,,
5683.0,MIL,Jerry Reynolds,False,Louisiana State University,8.0,443.0,1985.0,22.0,,,,,,,,,,,,,,,,,,,,,
5684.0,LAL,A.C. Green,True,Oregon State University,16.0,1278.0,1985.0,23.0,greenac01,1989.0,West,NBA,1.0,12.0,0.0,,,3.0,1.0,,,,,3.0,0.0,0.0,0.0,,
5685.0,POR,Terry Porter,True,University of Wisconsin-Stevens Point,17.0,1274.0,1985.0,24.0,portete01,1992.0,West,NBA,1.0,19.0,7.0,,,0.0,3.0,,,,,8.0,3.0,0.0,0.0,,1.0
5685.0,POR,Terry Porter,True,University of Wisconsin-Stevens Point,17.0,1274.0,1985.0,24.0,portete01,1990.0,West,NBA,1.0,15.0,4.0,,,3.0,4.0,,,,,6.0,2.0,0.0,0.0,,
5686.0,POR,Mike Smrek,False,Canisius College,7.0,194.0,1985.0,25.0,,,,,,,,,,,,,,,,,,,,,
5688.0,IND,Dwayne McClain,False,Villanova University,1.0,45.0,1985.0,27.0,,,,,,,,,,,,,,,,,,,,,
5690.0,SAS,Mike Brittain,False,University of South Carolina,2.0,38.0,1985.0,29.0,,,,,,,,,,,,,,,,,,,,,
5691.0,CLE,Calvin Duncan,False,Virginia Commonwealth University,,,1985.0,30.0,,,,,,,,,,,,,,,,,,,,,
5693.0,PHO,Nick Vanos,False,Santa Clara University,2.0,68.0,1985.0,32.0,,,,,,,,,,,,,,,,,,,,,
5694.0,PHI,Greg Stokes,False,University of Iowa,2.0,42.0,1985.0,33.0,,,,,,,,,,,,,,,,,,,,,
5695.0,CHI,Aubrey Sherrod,False,Wichita State University,,,1985.0,34.0,,,,,,,,,,,,,,,,,,,,,
5696.0,SAS,Tyrone Corbin,False,DePaul University,16.0,1065.0,1985.0,35.0,,,,,,,,,,,,,,,,,,,,,
5697.0,NJN,Yvon Joseph,False,Georgia Institute of Technology,1.0,1.0,1985.0,36.0,,,,,,,,,,,,,,,,,,,,,
5698.0,UTA,Carey Scurry,False,Long Island University,3.0,180.0,1985.0,37.0,,,,,,,,,,,,,,,,,,,,,
5699.0,NJN,Fernando Martin,False,,1.0,24.0,1985.0,38.0,,,,,,,,,,,,,,,,,,,,,
5700.0,POR,George Montgomery,False,University of Illinois at Urbana-Champaign,,,1985.0,39.0,,,,,,,,,,,,,,,,,,,,,
5701.0,DAL,Mark Acres,False,Oral Roberts University,6.0,375.0,1985.0,40.0,,,,,,,,,,,,,,,,,,,,,
5702.0,ATL,Lorenzo Charles,False,North Carolina State University,1.0,36.0,1985.0,41.0,,,,,,,,,,,,,,,,,,,,,
5703.0,GSW,Bobby Lee Hurt,False,University of Alabama,,,1985.0,42.0,,,,,,,,,,,,,,,,,,,,,
5944.0,GSW,Bobby Lee Hurt,False,University of Alabama,,,1986.0,121.0,,,,,,,,,,,,,,,,,,,,,
5704.0,DEN,Barry Stevens,False,Iowa State University,1.0,2.0,1985.0,43.0,,,,,,,,,,,,,,,,,,,,,
5705.0,PHI,Voise Winters,False,Bradley University,1.0,4.0,1985.0,44.0,,,,,,,,,,,,,,,,,,,,,
5706.0,CLE,Hot Rod Williams,False,Tulane University,13.0,887.0,1985.0,45.0,,,,,,,,,,,,,,,,,,,,,
5707.0,CHI,Adrian Branch,False,University of Maryland,4.0,130.0,1985.0,46.0,,,,,,,,,,,,,,,,,,,,,
5708.0,NYK,Gerald Wilkins,False,University of Tennessee at Chattanooga,13.0,900.0,1985.0,47.0,,,,,,,,,,,,,,,,,,,,,
5709.0,IND,Kenny Patterson,False,DePaul University,,,1985.0,48.0,,,,,,,,,,,,,,,,,,,,,
5710.0,GSW,Brad Wright,False,"University of California, Los Angeles",2.0,16.0,1985.0,49.0,,,,,,,,,,,,,,,,,,,,,
5711.0,DAL,Leonard Allen,False,San Diego State University,,,1985.0,50.0,,,,,,,,,,,,,,,,,,,,,
5713.0,LAC,Anicet Lavodrama,False,Houston Baptist University,,,1985.0,52.0,,,,,,,,,,,,,,,,,,,,,
5714.0,SEA,Rolando Lamb,False,Virginia Commonwealth University,,,1985.0,53.0,,,,,,,,,,,,,,,,,,,,,
5715.0,HOU,Sam Mitchell,False,Mercer University,13.0,994.0,1985.0,54.0,,,,,,,,,,,,,,,,,,,,,
5716.0,CLE,Herb Johnson,False,University of Tulsa,,,1985.0,55.0,,,,,,,,,,,,,,,,,,,,,
5717.0,PHO,Jerry Everett,False,Lamar University,,,1985.0,56.0,,,,,,,,,,,,,,,,,,,,,
5718.0,HOU,Michael Payne,False,University of Iowa,,,1985.0,57.0,,,,,,,,,,,,,,,,,,,,,
5719.0,WSB,Vernon Moore,False,Creighton University,,,1985.0,58.0,,,,,,,,,,,,,,,,,,,,,
5720.0,ATL,Sedric Toney,False,University of Dayton,5.0,112.0,1985.0,59.0,,,,,,,,,,,,,,,,,,,,,
5721.0,DET,Andre Goode,False,Northwestern University,,,1985.0,60.0,,,,,,,,,,,,,,,,,,,,,
5722.0,POR,Perry Young,False,Virginia Polytechnic Institute and State University,1.0,9.0,1985.0,61.0,,,,,,,,,,,,,,,,,,,,,
5723.0,NJN,Nigel Manuel,False,"University of California, Los Angeles",,,1985.0,62.0,,,,,,,,,,,,,,,,,,,,,
5724.0,DAL,Harold Keeling,False,Santa Clara University,1.0,20.0,1985.0,63.0,,,,,,,,,,,,,,,,,,,,,
5725.0,DET,Richie Johnson,False,University of Evansville,,,1985.0,64.0,,,,,,,,,,,,,,,,,,,,,
5726.0,WSB,Ken Perry,False,Southern Illinois University,,,1985.0,65.0,,,,,,,,,,,,,,,,,,,,,
5727.0,SAC,Michael Adams,True,Boston College,11.0,653.0,1985.0,66.0,adamsmi01,1991.0,East,NBA,1.0,14.0,9.0,,,1.0,1.0,,,,,8.0,4.0,0.0,0.0,,
5728.0,PHI,Steve Black,False,La Salle University,,,1985.0,67.0,,,,,,,,,,,,,,,,,,,,,
5729.0,MIL,Eugene McDowell,False,University of Florida,,,1985.0,68.0,,,,,,,,,,,,,,,,,,,,,
5730.0,CHI,Mike Brown,False,George Washington University,11.0,626.0,1985.0,69.0,,,,,,,,,,,,,,,,,,,,,
5731.0,BOS,Andre Battle,False,Loyola University of Chicago,,,1985.0,70.0,,,,,,,,,,,,,,,,,,,,,
5732.0,GSW,Luster Goodwin,False,University of Texas at El Paso,,,1985.0,71.0,,,,,,,,,,,,,,,,,,,,,
5733.0,IND,Vince Hamilton,False,Clemson University,,,1985.0,72.0,,,,,,,,,,,,,,,,,,,,,
5734.0,NYK,Fred Cofield,False,Eastern Michigan University,2.0,50.0,1985.0,73.0,,,,,,,,,,,,,,,,,,,,,
5735.0,LAC,Jim Deines,False,Arizona State University,,,1985.0,74.0,,,,,,,,,,,,,,,,,,,,,
5736.0,SEA,Alex Stivrins,False,University of Colorado,2.0,22.0,1985.0,75.0,,,,,,,,,,,,,,,,,,,,,
5737.0,SAC,Willie Simmons,False,Louisiana Tech University,,,1985.0,76.0,,,,,,,,,,,,,,,,,,,,,
5738.0,ATL,Arvydas Sabonis,False,,7.0,470.0,1985.0,77.0,,,,,,,,,,,,,,,,,,,,,
5847.0,POR,Arvydas Sabonis,False,,7.0,470.0,1986.0,24.0,,,,,,,,,,,,,,,,,,,,,
5739.0,PHO,Granger Hall,False,Temple University,,,1985.0,78.0,,,,,,,,,,,,,,,,,,,,,
5741.0,CHI,Craig Beard,False,Samford University,,,1985.0,80.0,,,,,,,,,,,,,,,,,,,,,
5742.0,WSB,Richie Adams,False,"University of Nevada, Las Vegas",,,1985.0,81.0,,,,,,,,,,,,,,,,,,,,,
5743.0,SAS,Scott Roth,False,University of Wisconsin,3.0,160.0,1985.0,82.0,,,,,,,,,,,,,,,,,,,,,
5744.0,UTA,Delaney Rudd,False,Wake Forest University,4.0,239.0,1985.0,83.0,,,,,,,,,,,,,,,,,,,,,
5745.0,ATL,John Battle,False,Rutgers University,10.0,612.0,1985.0,84.0,,,,,,,,,,,,,,,,,,,,,
5746.0,POR,Joe Atkinson,False,Oklahoma State University,,,1985.0,85.0,,,,,,,,,,,,,,,,,,,,,
5747.0,DAL,Bubba Jennings,False,Texas Tech University,,,1985.0,86.0,,,,,,,,,,,,,,,,,,,,,
5748.0,DET,Spud Webb,False,North Carolina State University,12.0,814.0,1985.0,87.0,,,,,,,,,,,,,,,,,,,,,
5749.0,HOU,Mike Brooks,False,University of Tennessee,,,1985.0,88.0,,,,,,,,,,,,,,,,,,,,,
5750.0,DEN,Pete Williams,False,University of Arizona,2.0,58.0,1985.0,89.0,,,,,,,,,,,,,,,,,,,,,
5751.0,PHI,Derrick Gervin,False,University of Texas at San Antonio,2.0,77.0,1985.0,90.0,,,,,,,,,,,,,,,,,,,,,
5752.0,MIL,Cozell McQueen,False,North Carolina State University,1.0,3.0,1985.0,91.0,,,,,,,,,,,,,,,,,,,,,
5753.0,LAL,Dexter Shouse,False,University of South Alabama,1.0,3.0,1985.0,92.0,,,,,,,,,,,,,,,,,,,,,
5754.0,BOS,Cliff Weber,False,Liberty University,,,1985.0,93.0,,,,,,,,,,,,,,,,,,,,,
5755.0,IND,Kelvin Johnson,False,University of Richmond,,,1985.0,94.0,,,,,,,,,,,,,,,,,,,,,
5756.0,GSW,Greg Cavener,False,University of Missouri,,,1985.0,95.0,,,,,,,,,,,,,,,,,,,,,
5757.0,NYK,Mike Schlegel,False,Virginia Commonwealth University,,,1985.0,96.0,,,,,,,,,,,,,,,,,,,,,
5758.0,SEA,Lou Stefanovic,False,Illinois State University,,,1985.0,97.0,,,,,,,,,,,,,,,,,,,,,
5759.0,SAC,Bob Lojewski,False,Saint Joseph's University,,,1985.0,98.0,,,,,,,,,,,,,,,,,,,,,
5760.0,LAC,Wayne Carlander,False,University of Southern California,,,1985.0,99.0,,,,,,,,,,,,,,,,,,,,,
5761.0,ATL,Larry Hampton,False,Hampton University,,,1985.0,100.0,,,,,,,,,,,,,,,,,,,,,
5762.0,CLE,Gunther Behnke,False,,,,1985.0,101.0,,,,,,,,,,,,,,,,,,,,,
5763.0,PHO,Shawn Campbell,False,Weber State University,,,1985.0,102.0,,,,,,,,,,,,,,,,,,,,,
5764.0,CHI,Reid Gettys,False,University of Houston,,,1985.0,103.0,,,,,,,,,,,,,,,,,,,,,
5765.0,WSB,Dean Shaffer,False,Florida State University,,,1985.0,104.0,,,,,,,,,,,,,,,,,,,,,
5766.0,UTA,Ray Hall,False,Canisius College,,,1985.0,105.0,,,,,,,,,,,,,,,,,,,,,
5767.0,SAS,Clayton Olivier,False,University of Southern California,,,1985.0,106.0,,,,,,,,,,,,,,,,,,,,,
5768.0,POR,James Anderson,False,Union College,,,1985.0,107.0,,,,,,,,,,,,,,,,,,,,,
7443.0,SAS,James Anderson,False,Oklahoma State University,5.0,247.0,2010.0,20.0,,,,,,,,,,,,,,,,,,,,,
5769.0,NJN,Kelly Blaine,False,University of South Alabama,,,1985.0,108.0,,,,,,,,,,,,,,,,,,,,,
5770.0,DAL,Tommy Davis,False,University of Minnesota,,,1985.0,109.0,,,,,,,,,,,,,,,,,,,,,
5771.0,DET,Mike Lahm,False,Murray State University,,,1985.0,110.0,,,,,,,,,,,,,,,,,,,,,
5772.0,IND,Ivan Daniels,False,University of Illinois at Chicago,,,1985.0,111.0,,,,,,,,,,,,,,,,,,,,,
5773.0,DEN,Kenny Brown,False,Texas A&M University,,,1985.0,112.0,,,,,,,,,,,,,,,,,,,,,
5774.0,PHI,Carl Wright,False,Southern Methodist University,,,1985.0,113.0,,,,,,,,,,,,,,,,,,,,,
5775.0,MIL,Ray Knight,False,Providence College,,,1985.0,114.0,,,,,,,,,,,,,,,,,,,,,
5776.0,LAL,Timo Saarelainen,False,Brigham Young University,,,1985.0,115.0,,,,,,,,,,,,,,,,,,,,,
5777.0,BOS,Albert Butts,False,La Salle University,,,1985.0,116.0,,,,,,,,,,,,,,,,,,,,,
5778.0,GSW,Gerald Crosby,False,University of Georgia,,,1985.0,117.0,,,,,,,,,,,,,,,,,,,,,
5779.0,IND,Stu Primus,False,Boston College,,,1985.0,118.0,,,,,,,,,,,,,,,,,,,,,
5780.0,NYK,Kent Lockhart,False,University of Texas at El Paso,,,1985.0,119.0,,,,,,,,,,,,,,,,,,,,,
5781.0,SAC,Charles Balentine,False,University of Arkansas,,,1985.0,120.0,,,,,,,,,,,,,,,,,,,,,
5782.0,LAC,Malcolm Thomas,False,University of Missouri,,,1985.0,121.0,,,,,,,,,,,,,,,,,,,,,
5783.0,SEA,Earl Walker,False,Mercer University,,,1985.0,122.0,,,,,,,,,,,,,,,,,,,,,
5784.0,ATL,Tony Duckett,False,Lafayette College,,,1985.0,123.0,,,,,,,,,,,,,,,,,,,,,
5785.0,PHO,Charles Rayne,False,Temple University,,,1985.0,124.0,,,,,,,,,,,,,,,,,,,,,
5786.0,CLE,Ricky Johnson,False,Illinois State University,,,1985.0,125.0,,,,,,,,,,,,,,,,,,,,,
5787.0,CHI,Dan Meagher,False,Duke University,,,1985.0,126.0,,,,,,,,,,,,,,,,,,,,,
5788.0,WSB,Matt England,False,Houston Baptist University,,,1985.0,127.0,,,,,,,,,,,,,,,,,,,,,
5789.0,SAS,Chris Harper,False,University of Oregon,,,1985.0,128.0,,,,,,,,,,,,,,,,,,,,,
5790.0,UTA,Jim Miller,False,University of Virginia,,,1985.0,129.0,,,,,,,,,,,,,,,,,,,,,
5791.0,NJN,George Almones,False,University of Louisiana at Lafayette,,,1985.0,130.0,,,,,,,,,,,,,,,,,,,,,
5792.0,POR,Curtis Moore,False,University of Nebraska,,,1985.0,131.0,,,,,,,,,,,,,,,,,,,,,
5793.0,DAL,Carlton Cooper,False,University of Texas at Austin,,,1985.0,132.0,,,,,,,,,,,,,,,,,,,,,
5794.0,DET,Vincent Giles,False,Eastern Michigan University,,,1985.0,133.0,,,,,,,,,,,,,,,,,,,,,
5795.0,HOU,Sam Potter,False,Oral Roberts University,,,1985.0,134.0,,,,,,,,,,,,,,,,,,,,,
5796.0,DEN,Joe Carrabino,False,Harvard University,,,1985.0,135.0,,,,,,,,,,,,,,,,,,,,,
5797.0,PHI,Daryl Lloyd,False,Drake University,,,1985.0,136.0,,,,,,,,,,,,,,,,,,,,,
5798.0,MIL,Quentin Anderson,False,Texas Tech University,,,1985.0,137.0,,,,,,,,,,,,,,,,,,,,,
5799.0,LAL,Tony Neal,False,"California State University, Fullerton",,,1985.0,138.0,,,,,,,,,,,,,,,,,,,,,
5800.0,BOS,Ralph Lewis,False,La Salle University,3.0,99.0,1985.0,139.0,,,,,,,,,,,,,,,,,,,,,
5801.0,IND,Jeff Acres,False,Oral Roberts University,,,1985.0,140.0,,,,,,,,,,,,,,,,,,,,,
5802.0,GSW,Eric Boyd,False,North Carolina Agricultural and Technical State University,,,1985.0,141.0,,,,,,,,,,,,,,,,,,,,,
5803.0,NYK,Ken Bantum,False,Cornell University,,,1985.0,142.0,,,,,,,,,,,,,,,,,,,,,
5804.0,LAC,Gary Maloncon,False,"University of California, Los Angeles",,,1985.0,143.0,,,,,,,,,,,,,,,,,,,,,
5805.0,SEA,Michael Phelps,False,Alcorn State University,3.0,132.0,1985.0,144.0,,,,,,,,,,,,,,,,,,,,,
5806.0,SAC,Alton Lee Gipson,False,Florida State University,,,1985.0,145.0,,,,,,,,,,,,,,,,,,,,,
5808.0,CLE,Buzz Peterson,False,University of North Carolina,,,1985.0,147.0,,,,,,,,,,,,,,,,,,,,,
5809.0,PHO,Georgi Glouchkov,False,,1.0,49.0,1985.0,148.0,,,,,,,,,,,,,,,,,,,,,
5810.0,CHI,Jeff Adkins,False,University of Maryland,,,1985.0,149.0,,,,,,,,,,,,,,,,,,,,,
5811.0,WSB,Keith Gray,False,University of Detroit Mercy,,,1985.0,150.0,,,,,,,,,,,,,,,,,,,,,
5812.0,UTA,Mike Wacker,False,University of Texas at San Antonio,,,1985.0,151.0,,,,,,,,,,,,,,,,,,,,,
5813.0,SAS,Al Young,False,Virginia Polytechnic Institute and State University,,,1985.0,152.0,,,,,,,,,,,,,,,,,,,,,
5814.0,POR,Mark Owen,False,Albertson College of Idaho,,,1985.0,153.0,,,,,,,,,,,,,,,,,,,,,
5815.0,NJN,Gary McLain,False,Villanova University,,,1985.0,154.0,,,,,,,,,,,,,,,,,,,,,
5816.0,DAL,Ed Catchings,False,"University of Nevada, Las Vegas",,,1985.0,155.0,,,,,,,,,,,,,,,,,,,,,
5817.0,DET,Frank James,False,"University of Nevada, Las Vegas",,,1985.0,156.0,,,,,,,,,,,,,,,,,,,,,
5818.0,IND,Don Turney,False,Marshall University,,,1985.0,157.0,,,,,,,,,,,,,,,,,,,,,
5819.0,DEN,Eddie Smith,False,University of Arizona,,,1985.0,158.0,,,,,,,,,,,,,,,,,,,,,
5820.0,PHI,Jaye Andrews,False,Bucknell University,,,1985.0,159.0,,,,,,,,,,,,,,,,,,,,,
5821.0,MIL,Mario Elie,False,American International College,11.0,732.0,1985.0,160.0,,,,,,,,,,,,,,,,,,,,,
5822.0,LAL,Keith Cleplicki,False,College of William & Mary,,,1985.0,161.0,,,,,,,,,,,,,,,,,,,,,
